report_period,report_year,report_month,source_file,project_code,project_name,agency,approval_date,original_doc,revised_doc,anticipated_doc,original_cost_cr,revised_cost_cr,anticipated_cost_cr,cost_overrun_cr,cost_overrun_pct,cumulative_expenditure_cr,physical_progress_pct,financial_progress_pct,financial_vs_physical_gap_pct,time_overrun_months,delay_risk_level,root_cause_category,delay_narrative,sector,state,cost_escalation_ratio,expenditure_burn_ratio,log_original_cost,fund_drain_anomaly_flag,planned_duration_months,root_cause,delay_duration_days,risk_level,id
OCT-2008,2008,OCT,MonthlyFR_oct_2008.pdf,MOSPI_2008_RAJASTHANM,"RAJASTHAN/MP BORDER-KOTA, KM.509-KM.449.15, NH-",,12/2003,4/2008,,6/2009,378.22,,430.21,51.99,13.75,352.6,93.23,93.23,0.0,14.0,Medium,General Execution Delay,,Other Infrastructure,Rajasthan,1.137,0.932,5.938,0,52.0,Administrative & Inter-Agency Coordination,426,Medium,445
OCT-2008,2008,OCT,MonthlyFR_oct_2008.pdf,MOSPI_2008_BIJNIASSAM,"BIJNI-ASSAM /WEST BENGAL.BORDER, KM.93-KM.60, NH-31C",,12/2003,6/2008,,6/2009,237.8,,237.8,0.0,0.0,47.56,20.0,20.0,0.0,12.0,Medium,General Execution Delay,,Road Transport & Highways,Assam,1.0,0.2,5.476,0,54.0,Administrative & Inter-Agency Coordination,365,Medium,446
NOV-2008,2008,NOV,MonthlyFR_nov_2008.pdf,MOSPI_2008_GSMNETWORK,"GSM NETWORK EXPANSION, PH-IV (RAJASTHAN)",RAJASTHAN,9/2004,6/2005,,11/2008,448.91,,448.91,0.0,0.0,154.52,34.42,34.42,0.0,41.0,High,General Execution Delay,,Other Infrastructure,Rajasthan,1.0,0.344,6.109,0,9.0,Contractor / Vendor Non-Performance,1246,High,447
NOV-2008,2008,NOV,MonthlyFR_nov_2008.pdf,MOSPI_2008_SAGARRAJMA,"SAGAR-RAJMARG CHORAHA, KM.211- KM.255, NH-26 (M.P.)",M.P.,12/2003,10/2008,,11/2009,203.43,,203.43,0.0,0.0,52.72,25.92,25.92,0.0,13.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.259,5.32,0,58.0,Administrative & Inter-Agency Coordination,395,Medium,448
NOV-2008,2008,NOV,MonthlyFR_nov_2008.pdf,MOSPI_2008_CHITTORGAR,"CHITTORGARH BYPASS, KM.253- KM.213, NH-76 (RAJASTHAN)",RAJASTHAN,12/2003,4/2008,,12/2008,384.25,,447.9,63.65,16.56,342.1,89.03,89.03,0.0,8.0,Medium,General Execution Delay,,Road Transport & Highways,Rajasthan,1.166,0.89,5.954,0,52.0,Land Acquisition & Right of Way,243,Medium,449
NOV-2008,2008,NOV,MonthlyFR_nov_2008.pdf,MOSPI_2008_NATIONALCA,"NATIONAL CAPITAL THERMAL POWER PROJECT STAGE-II,",,10/2006,10/2010,,10/2010,5135.33,,5135.33,0.0,0.0,1905.11,37.1,37.1,0.0,0.0,Low,On Schedule,,Power & Renewable Energy,Multi-State / Central,1.0,0.371,8.544,0,48.0,On Schedule,0,Low,450
MAY-2008,2008,MAY,MonthlyFR_may_2008.pdf,MOSPI_2008_GSMNETWORK,"GSM NETWORK EXPANSION, PH-IV (WEST BENGAL)",WEST BENGAL,9/2004,6/2005,,6/2008,428.0,,428.0,0.0,0.0,175.08,40.91,40.91,0.0,36.0,High,General Execution Delay,,Other Infrastructure,West Bengal,1.0,0.409,6.061,0,9.0,Administrative & Inter-Agency Coordination,1094,High,451
MAY-2008,2008,MAY,MonthlyFR_may_2008.pdf,MOSPI_2008_BALASOREBH,"BALASORE-BHADRAK, KM.136.5-KM.199.14, NH-5 (ORISSA)",ORISSA,4/2000,2/2004,,12/2008,227.25,,227.25,0.0,0.0,192.36,84.65,84.65,0.0,58.0,High,General Execution Delay,,Road Transport & Highways,Odisha,1.0,0.846,5.43,0,46.0,Forest & Environmental Clearances,1763,High,452
MAY-2008,2008,MAY,MonthlyFR_may_2008.pdf,MOSPI_2008_KOTACHITTO,"KOTA-CHITTORGARH, KM.381-KM.316, NH-76 (RAJASTHAN)",RAJASTHAN,12/2003,4/2008,,12/2008,446.4,,528.44,82.04,18.38,237.44,53.19,53.19,0.0,8.0,Medium,General Execution Delay,,Road Transport & Highways,Rajasthan,1.184,0.532,6.103,0,52.0,Administrative & Inter-Agency Coordination,243,Medium,453
MAY-2008,2008,MAY,MonthlyFR_may_2008.pdf,MOSPI_2008_BANKURADAM,BANKURA-DAMODAR,,3/1998,3/2005,,12/2008,111.9,,111.9,0.0,0.0,205.3,100.0,183.47,83.47,45.0,High,General Execution Delay,,Water Resources & Irrigation,Multi-State / Central,1.0,1.835,4.727,1,84.0,Administrative & Inter-Agency Coordination,1368,High,454
MAY-2008,2008,MAY,MonthlyFR_may_2008.pdf,MOSPI_2008_DEVELOPMEN,DEVELOPMENT OF C- SERIES FIELDS,,8/2006,12/2008,,12/2008,3195.16,,1800.0,-1395.16,-43.66,531.45,16.63,16.63,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,0.563,0.166,8.07,0,28.0,On Schedule,0,Low,455
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_PARADIPHAL,PARADIP-HALDIA CRUDE OIL PIPLINE SYSTEM,,3/2004,3/2006,,4/2008,1178.0,,1178.0,0.0,0.0,1097.84,93.2,93.2,0.0,25.0,High,General Execution Delay,,Petroleum & Natural Gas,Odisha,1.0,0.932,7.072,0,24.0,Administrative & Inter-Agency Coordination,760,High,456
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_NEWURANIUM,NEW URANIUM ORE PROCESSING MILL,,9/2003,6/2006,,5/2008,343.26,,343.26,0.0,0.0,304.32,88.66,88.66,0.0,23.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.887,5.841,0,33.0,Administrative & Inter-Agency Coordination,699,Medium,457
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_DAHEJHAZIR,"DAHEJ-HAZIRA-URAN GAS PIPELINE, MULTISTATE",,12/2002,7/2005,,4/2008,1416.0,,1521.23,105.23,7.43,1059.7,74.84,74.84,0.0,33.0,High,General Execution Delay,,Petroleum & Natural Gas,Multi-State / Central,1.074,0.748,7.256,0,31.0,Administrative & Inter-Agency Coordination,1003,High,458
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_BARGEBUMPE,"BARGE BUMPER, BOAT LANDING AND RISER PROTECTORS PROJECT",,9/2006,2/2008,,4/2008,148.84,,148.84,0.0,0.0,114.32,76.81,76.81,0.0,2.0,Low,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.768,5.01,0,17.0,On Schedule,61,Low,459
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_DABHOLPANV,DABHOL-PANVEL PIPELINE PROJECT,,1/2006,7/2007,,6/2008,1143.54,,1326.52,182.98,16.0,648.79,56.74,56.74,0.0,11.0,Medium,General Execution Delay,,Petroleum & Natural Gas,Multi-State / Central,1.16,0.567,7.043,0,18.0,Administrative & Inter-Agency Coordination,334,Medium,460
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_PANIPATJAL,PANIPAT-JALANDHAR LPG PIPELINE,,5/2006,8/2008,,8/2008,186.72,,158.0,-28.72,-15.38,97.7,52.32,52.32,0.0,0.0,Low,On Schedule,,Petroleum & Natural Gas,Punjab,0.846,0.523,5.235,0,27.0,On Schedule,0,Low,461
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_THANETURBH,THANE-TURBHE- NERUL-VASHI,,5/1992,3/2000,,3/2008,403.39,,403.92,0.53,0.13,386.99,95.93,95.93,0.0,96.0,High,General Execution Delay,,Other Infrastructure,Maharashtra,1.001,0.959,6.002,0,94.0,Administrative & Inter-Agency Coordination,2918,High,462
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_AMROHAKANK,AMROHA-KANKATHER,,4/2000,3/2005,,3/2008,57.0,,107.3,50.3,88.25,65.69,100.0,115.25,15.25,36.0,High,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.882,1.152,4.06,1,59.0,Fund Constraint & Financial Stress,1094,High,463
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_KUMARGHATA,KUMARGHAT- AGARTALA,,4/1996,3/2007,,5/2008,575.0,,750.0,175.0,30.43,818.08,100.0,142.27,42.27,14.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.304,1.423,6.356,1,131.0,Fund Constraint & Financial Stress,426,Medium,464
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_NORTHERNRE,NORTHERN REGION SYSTEM STRENGTHENING SCHEME-I (336 CKM),336 CKM,1/2004,7/2006,,4/2008,271.8,,310.79,38.99,14.35,279.49,100.0,102.83,2.83,21.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.143,1.028,5.609,0,30.0,Administrative & Inter-Agency Coordination,638,Medium,465
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_WESTERNREG,WESTERN REGION SYSTEM STRENGTHENING SCHEME - 1(PR. GR.),PR. GR.,8/2004,11/2007,,6/2008,199.21,,200.81,1.6,0.8,196.3,98.54,98.54,0.0,7.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.008,0.985,5.299,0,39.0,Administrative & Inter-Agency Coordination,213,Medium,466
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_HAPURKANKA,HAPUR-KANKATHER,,4/2003,3/2007,,3/2008,106.64,,117.31,10.67,10.01,119.66,100.0,112.21,12.21,12.0,Medium,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.1,1.122,4.679,0,47.0,Administrative & Inter-Agency Coordination,365,Medium,467
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_UTRATIACHA,UTRATIA- CHANDRAULI AND SULTANPUR- BANDHUAKALAN,,4/1998,12/2004,,3/2008,47.12,,102.2,55.08,116.89,96.5,100.0,204.8,104.8,39.0,High,General Execution Delay,,Other Infrastructure,Multi-State / Central,2.169,2.048,3.874,1,80.0,Fund Constraint & Financial Stress,1186,High,468
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_HOSPETGUNT,HOSPET-GUNTAKAL LINE DOUBLING,,3/1996,12/1999,,3/2008,105.22,,268.0,162.78,154.7,242.75,100.0,230.71,130.71,99.0,High,General Execution Delay,,Railways,Multi-State / Central,2.547,2.307,4.666,1,45.0,Land Acquisition & Right of Way,3010,High,469
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_RADHANPURG,"RADHANPUR- GAGODHAR-V, KM.138.8-KM.245.0, NH- 15 (GUJARAT)",GUJARAT,12/2003,2/2005,,5/2008,429.4,,410.24,-19.16,-4.46,360.83,84.03,84.03,0.0,39.0,High,General Execution Delay,,Other Infrastructure,Gujarat,0.955,0.84,6.065,0,14.0,Administrative & Inter-Agency Coordination,1186,High,470
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_ETAWAHRAJP,"ETAWAH-RAJPUR, KM.321.1-KM.393, NH-2 (U.P.)",U.P.,4/2000,3/2005,,5/2008,348.44,,348.44,0.0,0.0,395.65,100.0,113.55,13.55,38.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,1.135,5.856,0,59.0,Land Acquisition & Right of Way,1155,High,471
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_SHIVPURIBY,"SHIVPURI BYPASS & UPTO MP/RJ BORDER, KM.53, NH-25 & 76, MP",,12/2003,2/2008,,6/2008,360.34,,360.34,0.0,0.0,277.78,77.09,77.09,0.0,4.0,Low,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.771,5.89,0,50.0,On Schedule,122,Low,472
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_SILIGURIIS,"SILIGURI-ISLAMPUR, KM.551-KM.526, NH-31 (WEST BENGAL)",WEST BENGAL,12/2003,10/2008,,10/2008,155.0,,155.0,0.0,0.0,136.62,88.14,88.14,0.0,0.0,Low,On Schedule,,Road Transport & Highways,West Bengal,1.0,0.881,5.05,0,58.0,On Schedule,0,Low,473
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_KANPURFATE,"KANPUR-FATEHPUR, KM.470-KM.483, NH-2 (U.P.)",U.P.,4/2000,3/2005,,4/2008,495.35,,495.35,0.0,0.0,618.07,100.0,124.77,24.77,37.0,High,General Execution Delay,,Road Transport & Highways,Uttar Pradesh,1.0,1.248,6.207,1,59.0,Land Acquisition & Right of Way,1125,High,474
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_SHIKOHABAD,"SHIKOHABAD- ETAWAH, KM.250.5- KM.307.5, NH-2 (U.P.)",U.P.,4/2000,3/2005,,4/2008,261.22,,261.22,0.0,0.0,298.87,100.0,114.41,14.41,37.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,1.144,5.569,0,59.0,Land Acquisition & Right of Way,1125,High,475
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_BRIDGESBAL,"BRIDGES BALASORE- CHANDIKHOLE, KM.61- KM.199, NH-5 (ORISSA)",ORISSA,4/2000,5/2004,,4/2008,155.0,,155.0,0.0,0.0,144.01,92.91,92.91,0.0,47.0,High,General Execution Delay,,Road Transport & Highways,Odisha,1.0,0.929,5.05,0,49.0,Forest & Environmental Clearances,1429,High,476
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_HANDIAVARA,"HANDIA-VARANASI, KM.245-KM.317, NH-2 (U.P.)",U.P.,4/2000,7/2004,,4/2008,286.0,,286.0,0.0,0.0,312.68,100.0,109.33,9.33,45.0,High,General Execution Delay,,Road Transport & Highways,Uttar Pradesh,1.0,1.093,5.659,0,51.0,Land Acquisition & Right of Way,1368,High,477
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_SASARAMDEH,"SASARAM-DEHRI-ON- SONE, KM.110-KM.140, NH-2 (BIHAR)",BIHAR,4/2000,3/2005,,4/2008,221.87,,221.87,0.0,0.0,234.19,100.0,105.55,5.55,37.0,High,General Execution Delay,,Road Transport & Highways,Bihar,1.0,1.056,5.407,0,59.0,Land Acquisition & Right of Way,1125,High,478
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_CHITRADURG,"CHITRADURGA-SIRA, KM.189-KM.122.3, NH-4 (KARNATAKA)",KARNATAKA,4/2000,8/2004,,4/2008,304.0,,304.0,0.0,0.0,371.4,100.0,122.17,22.17,44.0,High,General Execution Delay,,Road Transport & Highways,Karnataka,1.0,1.222,5.72,1,52.0,Land Acquisition & Right of Way,1338,High,479
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_DEESARADHA,"DEESA-RADHANPUR, KM.372.6-KM.458.0, NH- 14 (GUJARAT)",GUJARAT,12/2003,2/2005,,5/2008,399.89,,479.74,79.85,19.97,383.99,96.02,96.02,0.0,39.0,High,General Execution Delay,,Other Infrastructure,Gujarat,1.2,0.96,5.994,0,14.0,Administrative & Inter-Agency Coordination,1186,High,480
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_NANDHIHILL,"NANDHI HILLS- DEVANHALLI, KM.556- KM.539, NH-7 (KARNATAKA)",KARNATAKA,4/2000,3/2004,,8/2008,172.06,,172.06,0.0,0.0,188.36,100.0,109.47,9.47,53.0,High,General Execution Delay,,Road Transport & Highways,Karnataka,1.0,1.095,5.154,0,47.0,Land Acquisition & Right of Way,1611,High,481
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_KOTACHITTO,"KOTA-CHITTORGARH, KM.316-KM.253, NH-76 (RAJASTHAN)",RAJASTHAN,12/2003,4/2008,,9/2008,440.5,,503.66,63.16,14.34,274.96,62.42,62.42,0.0,5.0,Low,General Execution Delay,,Road Transport & Highways,Rajasthan,1.143,0.624,6.09,0,52.0,On Schedule,152,Low,482
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_JETPURBHIL,"JETPUR-BHILADI, KM.117-KM.52.50, NH-8B (GUJARAT)",GUJARAT,12/2003,11/2007,,9/2008,399.89,,508.5,108.61,27.16,310.24,77.58,77.58,0.0,10.0,Medium,General Execution Delay,,Road Transport & Highways,Gujarat,1.272,0.776,5.994,0,47.0,Administrative & Inter-Agency Coordination,304,Medium,483
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_KRISHNAGIR,"KRISHNAGIRI- THOPURGHAT, KM.94- KM.156, NH-7 (TAMIL NADU)",TAMIL NADU,12/2003,12/2008,,12/2008,372.7,,372.7,0.0,0.0,318.12,85.36,85.36,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Tamil Nadu,1.0,0.854,5.923,0,60.0,On Schedule,0,Low,484
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_JHANSISIVP,"JHANSI-SIVPURI, KM.50-KM.15, NH-25 (M.P.)",M.P.,12/2003,2/2008,,12/2008,213.69,,213.69,0.0,0.0,131.91,61.73,61.73,0.0,10.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.617,5.369,0,50.0,Administrative & Inter-Agency Coordination,304,Medium,485
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_FARUKHANAG,"FARUKHANAGAR- KOTTAKATA, KM.34.14- KM.80.08, NH-7 (A.P.)",A.P.,12/2003,2/2009,,2/2009,267.2,,255.0,-12.2,-4.57,240.17,89.88,89.88,0.0,0.0,Low,On Schedule,,Road Transport & Highways,Multi-State / Central,0.954,0.899,5.592,0,62.0,On Schedule,0,Low,486
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_PURNEAFORB,"PURNEA-FORBESGANJ, KM.268-KM.230, NH-57 (BIHAR)",BIHAR,12/2003,4/2008,,4/2009,310.0,,310.0,0.0,0.0,164.1,52.94,52.94,0.0,12.0,Medium,General Execution Delay,,Road Transport & Highways,Bihar,1.0,0.529,5.74,0,52.0,Administrative & Inter-Agency Coordination,365,Medium,487
MAY-2008,2008,MAY,MonthlyFR_may_2008.pdf,MOSPI_2008_BARSINGSAR,BARSINGSAR TPS OF 250 MW,,12/2004,6/2009,,6/2009,1114.18,,1626.09,511.91,45.94,801.09,71.9,71.9,0.0,0.0,High,On Schedule,,Other Infrastructure,Multi-State / Central,1.459,0.719,7.017,0,54.0,On Schedule,0,High,488
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_HARANGAJOM,"HARANGAJO- MAIBANG, KM.164.08- KM.190.587, NH-54 (ASSAM)",ASSAM,12/2003,9/2007,,12/2009,212.0,,212.0,0.0,0.0,24.38,11.5,11.5,0.0,27.0,High,General Execution Delay,,Road Transport & Highways,Assam,1.0,0.115,5.361,0,45.0,Forest & Environmental Clearances,821,High,489
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_TUTICORINP,"TUTICORIN PORT, KM.47.2, NH-7A (T.N.)",T.N.,4/2000,8/2006,,12/2009,231.2,,231.2,0.0,0.0,71.02,30.72,30.72,0.0,40.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.307,5.448,0,76.0,Land Acquisition & Right of Way,1216,High,490
MAR-2008,2008,MAR,MonthlyFR_mar_2008.pdf,MOSPI_2008_PROJECT22O,"PROJECT 2.2 OF NIB-II, IMPLEMENTATION AND EXECUTION OF",,11/2003,5/2006,,4/2008,350.0,,520.85,170.85,48.81,246.93,70.55,70.55,0.0,23.0,High,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.488,0.706,5.861,0,30.0,Administrative & Inter-Agency Coordination,699,High,491
JAN-2008,2008,JAN,MonthlyFR_jan_2008.pdf,MOSPI_2008_KARNATAKAC,"KARNATAKA CMTS, PHASE-IV",,1/2004,6/2005,,1/2008,373.46,,260.0,-113.46,-30.38,148.0,39.63,39.63,0.0,31.0,High,General Execution Delay,,Other Infrastructure,Karnataka,0.696,0.396,5.925,0,17.0,Contractor / Vendor Non-Performance,942,High,492
JAN-2008,2008,JAN,MonthlyFR_jan_2008.pdf,MOSPI_2008_JHARKHANDC,"JHARKHAND CMTS, PHASE-IV",,9/2004,11/2005,,2/2008,134.85,,134.85,0.0,0.0,47.41,35.16,35.16,0.0,27.0,High,General Execution Delay,,Other Infrastructure,Jharkhand,1.0,0.352,4.912,0,14.0,Contractor / Vendor Non-Performance,821,High,493
SEP-2008,2008,SEP,MonthlyFR_sep_2008.pdf,MOSPI_2008_GSMNETWORK,"GSM NETWORK EXPANSION, PH-IV (ORISSA)",ORISSA,12/2004,12/2005,,9/2008,164.06,,164.06,0.0,0.0,89.29,54.43,54.43,0.0,33.0,High,General Execution Delay,,Other Infrastructure,Odisha,1.0,0.544,5.106,0,12.0,Administrative & Inter-Agency Coordination,1003,High,494
SEP-2008,2008,SEP,MonthlyFR_sep_2008.pdf,MOSPI_2008_GSMEXPANSI,"GSM EXPANSION, PH-IV (B) (MAHARASHTRA)",B,7/2005,3/2006,,1/2009,1174.75,,1174.75,0.0,0.0,357.63,30.44,30.44,0.0,34.0,High,General Execution Delay,,Other Infrastructure,Maharashtra,1.0,0.304,7.07,0,8.0,Contractor / Vendor Non-Performance,1034,High,495
FEB-2009,2009,FEB,FLR_FEB_2009.pdf,MOSPI_2009_CONVERGENT,CONVERGENT BILLING AND CRM MTNL (MUMBAI),MUMBAI,1/2006,2/2007,,3/2009,247.0,,247.0,0.0,0.0,119.5,48.38,48.38,0.0,25.0,High,General Execution Delay,,Other Infrastructure,Maharashtra,1.0,0.484,5.513,0,13.0,Administrative & Inter-Agency Coordination,760,High,496
JUN-2009,2009,JUN,FR_JUNE_2009.pdf,MOSPI_2009_AYODHYALUC,"AYODHYA-LUCKNOW, KM.93.075-KM.45, NH-28 (UTTAR PRADESH)",UTTAR PRADESH,12/2003,10/2008,,6/2010,217.0,,217.0,0.0,0.0,249.25,100.0,114.86,14.86,20.0,Medium,General Execution Delay,,Road Transport & Highways,Uttar Pradesh,1.0,1.149,5.384,0,58.0,Land Acquisition & Right of Way,608,Medium,497
JUN-2009,2009,JUN,FR_JUNE_2009.pdf,MOSPI_2009_VIJAYAPURP,"VIJAYAPUR- PATHANKOT, KM.50- KM.80, NH1A (JAMMU & KASHMIR)",JAMMU & KASHMIR,12/2003,3/2008,,12/2009,166.27,,166.27,0.0,0.0,63.26,38.05,38.05,0.0,21.0,Medium,General Execution Delay,,Road Transport & Highways,Jammu & Kashmir,1.0,0.38,5.12,0,51.0,Land Acquisition & Right of Way,638,Medium,498
JUN-2009,2009,JUN,FR_JUNE_2009.pdf,MOSPI_2009_MADURAIKAN,"MADURAI- KANYAKUMARI, KM.42-KM.80, NH-7 (TAMIL NADU)",TAMIL NADU,12/2003,3/2008,,9/2009,474.21,,474.21,0.0,0.0,233.75,49.29,49.29,0.0,18.0,Medium,General Execution Delay,,Road Transport & Highways,Tamil Nadu,1.0,0.493,6.164,0,51.0,Land Acquisition & Right of Way,547,Medium,499
JUN-2009,2009,JUN,FR_JUNE_2009.pdf,MOSPI_2009_RESIDUEUPG,RESIDUE UPGRADATION & MS/HSD QUANLITY,,1/2007,1/2010,,1/2010,5693.0,,5882.0,189.0,3.32,3056.03,53.68,53.68,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.033,0.537,8.647,0,36.0,On Schedule,0,Low,500
JUN-2009,2009,JUN,FR_JUNE_2009.pdf,MOSPI_2009_NORTHERNRE,NORTHERN REGION SYSTEM STRENGTHENING SCHEME-VI (54 CKM),54 CKM,1/2007,7/2009,,8/2009,186.95,,186.95,0.0,0.0,115.57,61.82,61.82,0.0,1.0,Low,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.618,5.236,0,30.0,On Schedule,30,Low,501
MAY-2009,2009,MAY,FLR_MAY_2009.pdf,MOSPI_2009_ELEVATEDHI,ELEVATED HIGHWAY FROM SILK BOARD JUNCTION TO,,3/2005,7/2008,,6/2009,450.0,,450.0,0.0,0.0,759.0,100.0,168.67,68.67,11.0,Medium,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,1.687,6.111,1,40.0,Administrative & Inter-Agency Coordination,334,Medium,502
MAY-2009,2009,MAY,FLR_MAY_2009.pdf,MOSPI_2009_HYDERABADB,"HYDERABAD- BANGALORE, KM.135.47-KM.211, NH-7",,12/2003,3/2009,,6/2009,611.44,,592.0,-19.44,-3.18,790.74,100.0,129.32,29.32,3.0,Low,General Execution Delay,,Road Transport & Highways,Karnataka,0.968,1.293,6.417,1,63.0,On Schedule,91,Low,503
MAY-2009,2009,MAY,FLR_MAY_2009.pdf,MOSPI_2009_DARBHANGAM,"DARBHANGA- MUZAFFARPUR, KM 30- KM 0, NH-57 (BIHAR)",BIHAR,12/2003,6/2008,,6/2010,291.8,,291.8,0.0,0.0,226.05,77.47,77.47,0.0,24.0,Medium,General Execution Delay,,Road Transport & Highways,Bihar,1.0,0.775,5.679,0,54.0,Land Acquisition & Right of Way,730,Medium,504
JUL-2009,2009,JUL,FR_JULY_2009.pdf,MOSPI_2009_GORAKHPURA,"GORAKHPUR- AYODHYA, KM.164- KM.135, NH-28 (U.P.)",U.P.,12/2003,10/2008,,6/2010,205.0,,205.0,0.0,0.0,205.1,100.0,100.05,0.05,20.0,Medium,General Execution Delay,,Road Transport & Highways,Uttar Pradesh,1.0,1.0,5.328,0,58.0,Land Acquisition & Right of Way,608,Medium,505
JUL-2009,2009,JUL,FR_JULY_2009.pdf,MOSPI_2009_CHURCHAUG,CHURCHA UG,,6/2008,6/2014,,6/2014,462.35,,462.35,0.0,0.0,230.02,49.75,49.75,0.0,0.0,Low,On Schedule,,Other Infrastructure,Multi-State / Central,1.0,0.498,6.138,0,72.0,On Schedule,0,Low,506
MAY-2009,2009,MAY,FLR_MAY_2009.pdf,MOSPI_2009_RAJMARGCHO,"RAJMARG CHORAHA- LAKHNANDON, KM.297-KM.351, NH-26 (M.P.)",M.P.,12/2003,10/2008,,12/2010,251.03,,251.03,0.0,0.0,62.13,24.75,24.75,0.0,26.0,High,General Execution Delay,,Road Transport & Highways,Multi-State / Central,1.0,0.247,5.53,0,58.0,Land Acquisition & Right of Way,790,High,507
AUG-2009,2009,AUG,FR_AUG_2009.pdf,MOSPI_2009_INSTALLATI,INSTALLATION OF NEW COKE OVEN GAS HOLDER,,7/2007,6/2009,,10/2009,123.22,,123.22,0.0,0.0,70.54,57.25,57.25,0.0,4.0,Low,General Execution Delay,,Other Infrastructure,Multi-State / Central,1.0,0.572,4.822,0,23.0,On Schedule,122,Low,508
AUG-2009,2009,AUG,FR_AUG_2009.pdf,MOSPI_2009_KANIHAOCP,KANIHA OCP,,12/2007,3/2012,,3/2013,457.77,,457.77,0.0,0.0,48.38,10.57,10.57,0.0,12.0,Medium,General Execution Delay,,Coal & Mines,Multi-State / Central,1.0,0.106,6.129,0,51.0,Administrative & Inter-Agency Coordination,365,Medium,509
